film_id,film_name,actor_id,actor_name
Q4425459,The Snow Maiden,Q384090,Pavel Kadochnikov
Q4425356,Confusion of Feelings,Q2366127,Alexander Kalyagin
Q4071258,"Асиф, Васиф, Агасиф",Q2079845,Leyla Badirbeyli
Q4072889,"Akh, Vodevil, Vodevil...",Q730275,Mikhail Pugovkin
Q4072889,"Akh, Vodevil, Vodevil...",Q3094749,Galina Belyayeva
Q4072889,"Akh, Vodevil, Vodevil...",Q4242808,Ludmila Ivanovna Krylova
Q4425459,The Snow Maiden,Q4151274,Irina Gubanova
Q4426789,Созвездие Козлотура,Q372234,Semyon Farada
Q4071867,Asya,Q94753505,Hanna Rieger
Q4426183,Совесть (телесериал),Q4528828,Dalvin Shcherbakov
Q4425356,Confusion of Feelings,Q466030,Iya Savvina
Q4424421,Смерть филателиста,Q1966522,Ramaz Chkhikvadze
Q4424421,Смерть филателиста,Q4461502,Givi Tokhadze
Q4071867,Asya,Q877771,Hans Klering
Q4426789,Созвездие Козлотура,Q4199538,Andrey Ilyin
Q4426171,Absolutely Seriously,Q4296110,Maria Mironova
Q4426171,Absolutely Seriously,Q4369544,Marina Polbentseva
Q4072736,Ceplis,Q4341960,Eduards Pāvuls
Q4071038,Arshin Mal Alan,Q4152241,Agadadash Gurbanov
Q4426635,Hopelessly Lost,Q2425090,Vladimir Ivashov
Q4424501,Funny People,Q717810,Yevgeny Leonov
Q4072737,Aferisty,Q2398970,Stanislav Sadalsky
Q4425356,Confusion of Feelings,Q2115169,Elena Proklova
Q4424501,Funny People,Q2568825,Vladimir Basov
Q4425460,Снегурочку вызывали?,Q726105,Vladimir Menshov
Q4426171,Absolutely Seriously,Q469557,Anatoli Papanov
Q4072736,Ceplis,Q4154898,Helga Dancberga
Q4071867,Asya,Q4287336,Yuri Medvedev
Q4071867,Asya,Q4174184,Vyacheslav Yezepov
Q4071867,Asya,Q15430458,Felicitas Ritsch
Q4425356,Confusion of Feelings,Q1966970,Tatyana Drubich
Q4425459,The Snow Maiden,Q4497702,Boris Khimichev
Q4426171,Absolutely Seriously,Q4484112,Sergey Filippov
Q4426789,Созвездие Козлотура,Q471740,Armen Dzhigarkhanyan
Q4071867,Asya,Q20387164,Hermann Stövesand
Q4425258,Смотри в оба!,Q2376200,Aleksei Serebryakov
Q4071867,Asya,Q1515532,Gertrud Brendler
Q4426635,Hopelessly Lost,Q380280,Vakhtang Kikabidze
Q4071867,Asya,Q1970444,Yelena Koreneva
Q4426635,Hopelessly Lost,Q2390125,Roman Madyanov
Q4070301,Артист из Кохановки,Q4099214,Irina Bunina
Q4425459,The Snow Maiden,Q3061576,Yevgeny Zharikov
Q4425258,Смотри в оба!,Q894310,Boryslav Brondukov
Q4425460,Снегурочку вызывали?,Q282818,Irina Alfyorova
Q4072854,Afrikanych,Q4463927,Nikolai Trofimov
Q4426171,Absolutely Seriously,Q310873,Yuri Nikulin
Q4426171,Absolutely Seriously,Q1532068,Yevgeny Morgunov
Q4071867,Asya,Q1594363,Heidi Weigelt
Q4072345,Ау-у!,Q1841254,Vyacheslav Nevinny
Q4071038,Arshin Mal Alan,Q4279840,Hasan Mammadov
Q4426171,Absolutely Seriously,Q4322639,Boris Novikov
Q4070301,Артист из Кохановки,Q4096221,Eduard Bredun
Q4072345,Ау-у!,Q2568825,Vladimir Basov
Q4152000,Гулящие люди,Q4282753,Andrey Leonidovich Martynov
Q4152000,Гулящие люди,Q4484032,Aleksandr Filippenko
Q4152000,Гулящие люди,Q15069702,Igor Kosukhin
Q4211654,Kammi,Q777625,Viktor Verzhbitsky
Q4246608,Культпоход в театр,Q3061588,Evgeniy Steblov
Q4189435,Starfall,Q12844049,Pyotr Yurchankow
Q4183500,Загон,Q782176,Leonid Filatov
Q4212460,"Vacation of Petrov and Vasechkin, Usual and Incredible",Q446914,Sofiko Chiaureli
Q4208850,How to Become Happy,Q2365826,Nikolai Karachentsov
Q4152000,Гулящие люди,Q4506294,Irina Konstantinova Tsyvina
Q4152000,Гулящие люди,Q16645272,Valery Dolzhenkov
Q4205754,Looking for a Man,Q3888966,Natalya Gundareva
Q4205754,Looking for a Man,Q4076291,Oleg Balakin
Q4183500,Загон,Q3918042,Vladimir Samoylov
Q4183500,Загон,Q288713,Grażyna Szapołowska
Q4183500,Загон,Q446914,Sofiko Chiaureli
Q4183371,Peril at End House,Q1984565,Anatoly Ravikovich
Q4152000,Гулящие люди,Q4100182,Vyacheslav Butenko
Q4205753,Ищу мою судьбу,Q1509265,Georgiy Zhzhonov
Q4207286,Кадкина всякий знает,Q400614,Georgi Burkov
Q4205754,Looking for a Man,Q4067553,Lyudmila Antonyuk
Q4205754,Looking for a Man,Q4089293,Antonina Bogdanova
Q4205754,Looking for a Man,Q4292605,Alla Meshcheryakova
Q4246608,Культпоход в театр,Q4523983,Marina Shimanskaya
Q4183491,Заговор послов,Q4341960,Eduards Pāvuls
Q4243394,Who will pay for Luck,Q721148,Vitaly Solomin
Q4212493,Канкан в английском парке,Q16354831,Milena Tontegode
Q4152007,Гум-Гам,Q4191758,Era Cihanşina
Q4204881,История одного подзатыльника,Q4261108,Yevgeni Livshits
Q4208848,Как солдат от войска отстал,Q4084875,Givi Berikashvili
Q4212460,"Vacation of Petrov and Vasechkin, Usual and Incredible",Q4168811,Egor Druzhinin
Q4183491,Заговор послов,Q3739183,Uldis Dumpis
Q4151997,Гулять так гулять. Стрелять так стрелять…,Q1967518,Mamuka Kikaleishvili
Q4151060,Грядущему веку,Q4222021,Juozas Kisielius
Q4205762,July Rain,Q2067930,Alexander Belyavsky
Q4150480,Груз 300,Q4196336,Serhii Ivanov
Q4205762,July Rain,Q4476677,Yevgeniya Uralova
Q4251014,Goaway and Twobriefcases,Q4268217,Larisa Luzhina
Q4246608,Культпоход в театр,Q544810,Valentina Talyzina
Q4183500,Загон,Q2368070,Leonid Kuravlyov
Q4212460,"Vacation of Petrov and Vasechkin, Usual and Incredible",Q2834347,Oleksiy Gorbunov
Q4151196,Gu-Ga,Q4429859,Vera Sotnikova
Q4189439,Звездочёт,Q18009093,Albina Matveyeva
Q4208899,Какие наши годы!,Q4404425,Rustam Saʼdullayev
Q4151196,Gu-Ga,Q944215,Andrei Tolubeyev
Q4183500,Загон,Q908633,Donatas Banionis
Q4246608,Культпоход в театр,Q21133141,Valentina Shendrikova
Q4241071,Krinitsy,Q4341960,Eduards Pāvuls
Q4151196,Gu-Ga,Q2834347,Oleksiy Gorbunov
Q4183500,Загон,Q2992071,Juozas Budraitis
Q4210002,Kalif-Aist,Q4065454,Vladimir Andreyev
Q4152000,Гулящие люди,Q1981647,Ivan Lapikov
Q4152007,Гум-Гам,Q4196264,Nikolay Ivanov
Q4152000,Гулящие люди,Q4313569,Zinaida Naryshkina
Q4152000,Гулящие люди,Q4345803,Aleksandr Parra
Q4152000,Гулящие люди,Q4482226,Valentina Fedotova
Q4152000,Гулящие люди,Q4196280,Pavel Ivanov
Q4189435,Starfall,Q1071694,Alla Demidova
Q4212124,Канал,Q2454822,Ivan Mykolaichuk
Q4152007,Гум-Гам,Q1977941,Nikolai Kryukov
Q4205754,Looking for a Man,Q1069040,Oleg Zhakov
Q4152000,Гулящие люди,Q4207536,Aleksandr Kazakov
Q4205754,Looking for a Man,Q4537430,Gennadiy Yalovich
Q4205754,Looking for a Man,Q4196416,Lyudmila Ivanova
Q4241755,Gentle,Q466030,Iya Savvina
Q4207286,Кадкина всякий знает,Q4184463,Lyudmila Zaytseva
Q4189435,Starfall,Q17427926,Pyotr Fyodorov
Q4212493,Канкан в английском парке,Q4431174,Timothy Spivak
Q4152000,Гулящие люди,Q4440842,Stepan Starchikov
Q4205754,Looking for a Man,Q12169958,Aleksey Chernov
Q4152000,Гулящие люди,Q4315752,Boris Nevzorov
Q4152007,Гум-Гам,Q4458287,Vera Alekseevna Titova
Q4152002,Sluttish,Q68537,Lyudmila Gurchenko
Q4205754,Looking for a Man,Q4468786,Yelizaveta Uvarova
Q4207286,Кадкина всякий знает,Q4098868,Maya Bulgakova
Q4152007,Гум-Гам,Q544641,Mikhail Boyarsky
Q4205754,Looking for a Man,Q1710233,Liya Akhedzhakova
Q4152000,Гулящие люди,Q4168307,Yelena Drobysheva
Q4152007,Гум-Гам,Q4184407,Denis Zaytsev
Q4205754,Looking for a Man,Q4246870,Polina Kumanchenko
Q4189435,Starfall,Q4297427,Daria Mikhailova
Q4205762,July Rain,Q582152,Yuri Vizbor
Q4189435,Starfall,Q4139264,Vera Glagoleva
Q4207286,Кадкина всякий знает,Q4322639,Boris Novikov
Q4150480,Груз 300,Q2568579,Romualds Ancāns
Q4189611,The Deerslayer,Q4496906,Andrey Khvorov
Q4423987,The Devil's Servants,Q4530225,Artūrs Ēķis
Q4424372,Deadly Enemy,Q4494326,Klavdiya Khabarova
Q4424372,Deadly Enemy,Q15270278,Zoya Tolbuzina
Q4424372,Deadly Enemy,Q4097357,Valentin Bryleev
Q4424372,Deadly Enemy,Q4327546,Vladimir Nosik
Q4423913,Сломанная подкова,Q2622252,Sergei Yursky
Q4423987,The Devil's Servants,Q4341960,Eduards Pāvuls
Q4423913,Сломанная подкова,Q4347158,Vytautas Paukštė
Q4340123,Отставной козы барабанщик,Q111337184,Nelli Volshaninova
Q4424041,Two Comrades Were Serving,Q378333,Rolan Bykov
Q4340123,Отставной козы барабанщик,Q463528,Tatyana Pelttser
Q4423984,The Servant,Q4083472,Yury Belyayev
Q4423351,Blind Musician,Q4148165,Vadim Grachyov
Q4423351,Blind Musician,Q4424553,Aleksandr Smirnov
Q4251014,Goaway and Twobriefcases,Q2368070,Leonid Kuravlyov
Q4424041,Two Comrades Were Serving,Q469557,Anatoli Papanov
Q4423351,Blind Musician,Q1959505,Boris Livanov
Q4424041,Two Comrades Were Serving,Q466030,Iya Savvina
Q4340123,Отставной козы барабанщик,Q461589,Galina Polskikh
Q4423351,Blind Musician,Q4148913,Alexey Gribov
Q4423984,The Servant,Q1623429,Oleg Borisov
Q4424372,Deadly Enemy,Q289088,Alexander Lazarev
Q4424041,Two Comrades Were Serving,Q183535,Veniamin Smekhov
Q4424096,The Polynin Case,Q302878,Anastasiya Vertinskaya
Q4424114,"Слушайте, на той стороне",Q376335,Mikhail Ulyanov
Q4424096,The Polynin Case,Q633916,Oleg Yefremov
Q4423913,Сломанная подкова,Q2497935,Ants Eskola
Q4424372,Deadly Enemy,Q4111823,Maria Vinogradova
Q4424372,Deadly Enemy,Q4200972,Aleksey Inzhevatov
Q4398298,Young Russia,Q1967995,Aleksandra Yakovleva
Q4424372,Deadly Enemy,Q4535179,Boris Yurchenko
Q4423351,Blind Musician,Q4383478,Yury Puzyryov
Q4398298,Young Russia,Q4440842,Stepan Starchikov
Q4423351,Blind Musician,Q362133,Vasily Livanov
Q4424248,Смелого пуля боится,Q4317935,Daniil Netrebin
Q4424372,Deadly Enemy,Q4508246,Stanislav Chekan
Q4424114,"Слушайте, на той стороне",Q4257275,Elsa Lezhdey
Q4423858,Speech for the Defence,Q4539803,Galina Yatskina
Q4424041,Two Comrades Were Serving,Q4431049,Valentina Sperantova
Q4398298,Young Russia,Q4315752,Boris Nevzorov
Q4423351,Blind Musician,Q4088190,Sergei Blinnikov
Q4423858,Speech for the Defence,Q457434,Stanislav Lyubshin
Q4423858,Speech for the Defence,Q521665,Marina Neyolova
Q4423291,Следствием установлено,Q2026428,Gunārs Cilinskis
Q4340123,Отставной козы барабанщик,Q400614,Georgi Burkov
Q4424372,Deadly Enemy,Q4098868,Maya Bulgakova
Q4424372,Deadly Enemy,Q4111724,Valery Vinogradov
Q4424372,Deadly Enemy,Q4139620,Pyotr Glebov
Q4424372,Deadly Enemy,Q4167719,Lidiya Dranovskaya
Q4424372,Deadly Enemy,Q4284539,Yevgeny Matveyev
Q4424372,Deadly Enemy,Q15068675,Pyotr Kiryutkin
Q4424041,Two Comrades Were Serving,Q2992071,Juozas Budraitis
Q4424372,Deadly Enemy,Q4443038,Danuta Stolyarskaya
Q4423989,The Devil's Servants at the Devil's Mill,Q4530225,Artūrs Ēķis
Q4424372,Deadly Enemy,Q15979660,Svetlana Konovalova
Q4423290,Следую своим курсом,Q4535578,German Yushko
Q4424410,Смерть на взлёте,Q4157598,Yury Demich
Q4423291,Следствием установлено,Q257901,Vija Artmane
Q4424114,"Слушайте, на той стороне",Q20611888,Намсрайн Сувд
Q4423858,Speech for the Defence,Q314067,Oleg Yankovsky
Q4424041,Two Comrades Were Serving,Q314067,Oleg Yankovsky
Q4424041,Two Comrades Were Serving,Q1964825,Nikolai Burlyayev
Q4270133,Лучи в стекле,Q4332234,Lilita Ozoliņa
Q4423989,The Devil's Servants at the Devil's Mill,Q4503345,Lolita Cauka
Q4424372,Deadly Enemy,Q4402152,Natalya Rychagova
Q4424372,Deadly Enemy,Q15064323,Nikolay Barmin
Q4424372,Deadly Enemy,Q15632970,Aleksandra Kharitonova
Q4424372,Deadly Enemy,Q15732544,Galina Samokhina
Q4398298,Young Russia,Q4481504,Aleksandr Fatyushin
Q4424117,Listen in the Compartments,Q4265649,Boris Shcherbakov
Q4424041,Two Comrades Were Serving,Q512,Vladimir Vysotsky
Q4424372,Deadly Enemy,Q1675367,Zoya Vasilkova
Q4424372,Deadly Enemy,Q3498416,Stepan Krylov
Q4423989,The Devil's Servants at the Devil's Mill,Q4341960,Eduards Pāvuls
Q4424372,Deadly Enemy,Q4113121,Valentina Vladimirova
Q4424372,Deadly Enemy,Q4363984,Vladimir Pitsek
Q4424372,Deadly Enemy,Q4476737,Viktor Uralskiy
Q4423351,Blind Musician,Q4443977,Marianna Strizhenova
Q4424091,Случай в аэропорту,Q55190,Sergei Bondarchuk
Q4424372,Deadly Enemy,Q265610,Zhanna Prokhorenko
Q4424372,Deadly Enemy,Q1153582,Georgy Vitsin
Q4423913,Сломанная подкова,Q521665,Marina Neyolova
Q4212007,Kamyshovyy ray,Q15156723,Valeriy Kravchenko
Q4180227,Жизнь и смерть дворянина Чертопханова,Q4395841,Yury Rodionov
Q4208851,How to become a star,Q32927,Valery Leontiev
Q4180220,Zhizn i priklyucheniya chetyrekh druzei 1/2,Q314151,Petr Shelokhonov
Q4182254,The Sky Is Beyond the Clouds,Q4277588,Larisa Malevannaya
Q4180637,Житие и вознесение Юрася Братчика,Q12149287,Lyubov Rumyantseva
Q4211280,The Stone Cross,Q894310,Boryslav Brondukov
Q4182324,Joys of the Youth,Q457434,Stanislav Lyubshin
Q4211280,The Stone Cross,Q4199970,Danylo Ilchenko
Q4179880,The Living Corpse,Q1071694,Alla Demidova
Q4180227,Жизнь и смерть дворянина Чертопханова,Q4101159,Boris Bystrov
Q4179880,The Living Corpse,Q4244975,Yevgeny Kuznetsov
Q4180227,Жизнь и смерть дворянина Чертопханова,Q4270664,Olha Lysenko
Q4180637,Житие и вознесение Юрася Братчика,Q908633,Donatas Banionis
Q4182254,The Sky Is Beyond the Clouds,Q4405299,Gennady Sayfulin
Q4182247,За нами Москва,Q3918052,Vsevolod Sanayev
Q4181853,A Little Crane,Q4282079,Rimma Markova
Q4180637,Житие и вознесение Юрася Братчика,Q4401154,Ilya Rutberg
Q4208805,"Как дома, как дела?",Q1966522,Ramaz Chkhikvadze
Q4208805,"Как дома, как дела?",Q2895545,Katya Lycheva
Q4365446,The Bad Good Man,Q469557,Anatoli Papanov
Q4212007,Kamyshovyy ray,Q4443206,Nikolay Stotsky
Q4182324,Joys of the Youth,Q3293186,Marina Zudina
Q4212457,Kanikuly Krosha,Q4493465,Vasily Funtikov
Q4180637,Житие и вознесение Юрася Братчика,Q1366549,Aleksei Makarovich Smirnov
Q4517735,Чужая вотчина,Q3920849,Stefaniya Stanyuta
Q4179880,The Living Corpse,Q339581,Aleksey Batalov
Q4208805,"Как дома, как дела?",Q4267068,Abesalom Loria
Q4179880,The Living Corpse,Q4244964,Vsevolod Kuznetsov
Q4180637,Житие и вознесение Юрася Братчика,Q13133849,Pavel Kormunin
Q4517703,Чудотворная,Q2533597,Vladimir Vasiliev
Q4208851,How to become a star,Q178708,Raimonds Pauls
Q4182777,Forget the Word 'Death',Q4258887,Yevgeny Leonov-Gladyshev
Q4182777,Forget the Word 'Death',Q4291041,Pyotr Merkuryev
Q4180301,Zhili tri kholostyaka,Q584450,Boris Chirkov
Q4365446,The Bad Good Man,Q2364264,Oleg Dahl
Q4517735,Чужая вотчина,Q4141005,Viktor Gogolev
Q4208805,"Как дома, как дела?",Q718622,Frunzik Mkrtchyan
Q4180637,Житие и вознесение Юрася Братчика,Q15985035,Rascislaŭ Šmyroŭ
Q4179880,The Living Corpse,Q463809,Svetlana Toma
Q4182777,Forget the Word 'Death',Q3183886,Konstantin Stepankov
Q4179880,The Living Corpse,Q2622206,Oleg Basilashvili
Q4179880,The Living Corpse,Q4527065,Lidiya Shtykan
Q4208851,How to become a star,Q640516,Slava Polunin
Q4517735,Чужая вотчина,Q2387480,Vladimir Gostyukhin
Q4180265,There Was a Piano-Tuner...,Q378333,Rolan Bykov
Q4517753,Chuzhie zdes ne khodyat,Q4227048,Sergey Kozyrev
Q4208805,"Как дома, как дела?",Q1967530,Lia Eliava
Q4517739,Another Man's Wife and the Husband under the Bed,Q466139,Oleg Tabakov
Q4208805,"Как дома, как дела?",Q4159892,Michael Janibekyan
Q4208805,"Как дома, как дела?",Q4321437,Ia Ninidze
Q4208851,How to become a star,Q4258792,Maxim Leonidov
Q4182254,The Sky Is Beyond the Clouds,Q2376215,Sergei Nikonenko
Q4182777,Forget the Word 'Death',Q4284518,Vitaly Matveyev
Q4211129,Kaminna dusha,Q4500287,Anatoliy Khostikoyev
Q4182254,The Sky Is Beyond the Clouds,Q4539548,Igor Yasulovich
Q4182777,Forget the Word 'Death',Q264253,Bohdan Stupka
Q4365446,The Bad Good Man,Q512,Vladimir Vysotsky
Q4160093,"Jack Vosmyorkin, American",Q1344765,Yevgeniy Yevstigneyev
Q4180301,Zhili tri kholostyaka,Q1072223,Vsevolod Abdulov
Q4182777,Forget the Word 'Death',Q4439452,Stanislav Stankevych
Q4180301,Zhili tri kholostyaka,Q4327546,Vladimir Nosik
Q4180301,Zhili tri kholostyaka,Q4371322,Mikhail Polyak
Q4181853,A Little Crane,Q3540962,Lyudmila Chursina
Q4180637,Житие и вознесение Юрася Братчика,Q4104568,Vladimir Vasilyev
Q4180637,Житие и вознесение Юрася Братчика,Q4242001,Lev Krugly
Q4180637,Житие и вознесение Юрася Братчика,Q4442833,Anatoli Stolbov
Q4182280,За твою судьбу,Q4226518,Yelena Kozelkova
Q4181853,A Little Crane,Q242138,Nonna Mordyukova
Q4181853,A Little Crane,Q463528,Tatyana Pelttser
Q4180221,Zhizn i priklyucheniya chetyrekh druzei 3/4,Q314151,Petr Shelokhonov
Q4180227,Жизнь и смерть дворянина Чертопханова,Q4074452,Bronius Babkauskas
Q4180227,Жизнь и смерть дворянина Чертопханова,Q4287336,Yuri Medvedev
Q4182238,Chasing Two Hares,Q1623429,Oleg Borisov
Q4182238,Chasing Two Hares,Q522271,Marharyta Krynytsyna
Q4180234,Robinson Crusoe,Q2368070,Leonid Kuravlyov
Q4180637,Житие и вознесение Юрася Братчика,Q4096671,Vyacheslav Brovkin
Q4517753,Chuzhie zdes ne khodyat,Q4151703,Larisa Guzeyeva
Q4180220,Zhizn i priklyucheniya chetyrekh druzei 1/2,Q1350218,Lev Lemke
Q4205181,Исчезновение,Q464265,Ludmila Savelyeva
Q4180637,Житие и вознесение Юрася Братчика,Q2632355,Lev Durov
Q4521135,Checkmate to the Queen of Diamonds,Q4332234,Lilita Ozoliņa
Q4517753,Chuzhie zdes ne khodyat,Q4104037,Leonard Varfolomeyev
Q4519266,Step Forward,Q68537,Lyudmila Gurchenko
Q4519266,Step Forward,Q775340,Valentina Titova
Q4519266,Step Forward,Q1964487,Yelena Solovey
Q4519266,Step Forward,Q4113121,Valentina Vladimirova
Q4519266,Step Forward,Q4303011,Semyon Morozov
Q4518695,The Black Arrow,Q2655731,Algimantas Masiulis
Q4521731,Швейк во Второй мировой войне,Q1979252,Roman Tkachuk
Q4518695,The Black Arrow,Q3094749,Galina Belyayeva
Q4519268,Шаг с крыши,Q4320149,Dmitry Nikolayev
Q4518695,The Black Arrow,Q4493947,Vladimir Fyodorov
Q4518942,Chyort s portfelem,Q2997148,Nadezhda Rumyantseva
Q4519266,Step Forward,Q1153582,Georgy Vitsin
Q4518695,The Black Arrow,Q4424782,Yury Smirnov
Q4518642,Чёрная берёза,Q4214955,Yevgeny Karelskikh
Q4518695,The Black Arrow,Q16683430,Dmitry Orlovsky
Q4517753,Chuzhie zdes ne khodyat,Q4086045,Sergey Bekhterev
Q4518695,The Black Arrow,Q13218029,Yana Druz
Q4520081,Chance,Q4322724,Vera Novikova
Q4518925,Чёрный треугольник,Q4149301,Konstantin Grigoryev
Q4520081,Chance,Q4460590,Yelena Tonunts
Q4520081,Chance,Q4539548,Igor Yasulovich
Q4520100,Шантажист,Q2373179,Mikhail Yefremov
Q4520081,Chance,Q4196416,Lyudmila Ivanova
Q4520081,Chance,Q4196002,Boris Ivanov
Q4519786,Шальная пуля,Q4122018,Zurab Kipshidze
Q4522740,Шельменко-денщик,Q15076764,Igor Ozerov
Q4522740,Шельменко-денщик,Q15090222,Lyubov Korneva
Q4517761,Чужие страсти,Q257901,Vija Artmane
Q4519266,Step Forward,Q4265649,Boris Shcherbakov
Q4520081,Chance,Q4213144,Mariya Kapnist
Q4518925,Чёрный треугольник,Q4090976,Zhanna Bolotova
Q4518695,The Black Arrow,Q4245940,Leonid Kulagin
Q4518685,"Black Rose Is an Emblem of Sorrow, Red Rose Is an Emblem of Love",Q1958260,Aleksandr Zbruyev
Q4518685,"Black Rose Is an Emblem of Sorrow, Red Rose Is an Emblem of Love",Q4154670,Mikhail Danilov
Q4518695,The Black Arrow,Q893612,Boris Khmelnitsky
Q4518697,Black Gull,Q4265993,Aleksei Loktev
Q4520081,Chance,Q4210758,Dilorom Qambarova
Q4521135,Checkmate to the Queen of Diamonds,Q2026428,Gunārs Cilinskis
Q4518685,"Black Rose Is an Emblem of Sorrow, Red Rose Is an Emblem of Love",Q15090964,Mikhail Villievich Rozanov
Q4520081,Chance,Q25396910,Vadim Aleksandrov
Q4520081,Chance,Q4198792,Veronika Izotova
Q4518685,"Black Rose Is an Emblem of Sorrow, Red Rose Is an Emblem of Love",Q464265,Ludmila Savelyeva
