film_id,film_name,actor_id,actor_name
Q4165172,The House That Swift Built,Q2379973,Vsevolod Larionov
Q4297281,Mikhaylo Lomonosov,Q4210192,Vladimir Kalmykov
Q4297281,Mikhaylo Lomonosov,Q4365380,Sergey Plotnikov
Q4053871,А был ли Каротин?,Q4427112,Boris Sokolov
Q4225030,Come Here,Q26047,Leonid Kmit
Q4165167,The House I Live In,Q376335,Mikhail Ulyanov
Q4165167,The House I Live In,Q4090976,Zhanna Bolotova
Q4165536,The House on Trubnaya,Q1375292,Vladimir Fogel
Q4311813,Over Tissa,Q19908406,Andrey Goncharov
Q4165462,Дом без выхода,Q403177,Ināra Slucka
Q4297281,Mikhaylo Lomonosov,Q4337944,Jānis Osis
Q4053641,«Богатырь» идёт в Марто,Q2370750,Elina Bystritskaya
Q4165172,The House That Swift Built,Q4071580,Yury Astafyev
Q4165172,The House That Swift Built,Q4380980,Viktor Proskurin
Q4165172,The House That Swift Built,Q4420775,Aleksandr Sirin
Q4053641,«Богатырь» идёт в Марто,Q4163619,Viktor Dobrovolsky
Q4165532,Дом на Лесной,Q19912025,Yury Chekulayev
Q4165462,Дом без выхода,Q4122434,Pēteris Krilovs
Q4053871,А был ли Каротин?,Q2626247,Sergei Garmash
Q4053648,«Мерседес» уходит от погони,Q4142472,Mykhaylo Holubovych
Q4311813,Over Tissa,Q4232068,Tatyana Konyukhova
Q4165167,The House I Live In,Q4191151,Vladimir Zemlyanikin
Q4165580,Дом с мезонином,Q4536951,Sergei Yakovlev
Q4241041,Kriminalnyy kvartet,Q4176993,Vladimir Yeryomin
Q4056328,"Car, Violin and Blot the Dog",Q378333,Rolan Bykov
Q4060939,Alexander The Small,Q2068051,Boris Tokarev
Q4058728,Aybolit-66,Q633916,Oleg Yefremov
Q4058728,Aybolit-66,Q718622,Frunzik Mkrtchyan
Q4059664,"Акмаль, дракон и принцесса",Q20534707,Iroda Aliyeva
Q4055391,Авария,Q4218267,Vladimir Kashpur
Q4055391,Авария,Q4390814,Vladimir Ratomsky
Q4053879,But What If This Is Love,Q265610,Zhanna Prokhorenko
Q4059120,Ivan Pavlov,Q4514928,Vladimir Chestnokov
Q4060950,Alexander Parkhomenko,Q4333355,Tatiana Okunevskaya
Q4057877,Admiral Ushakov,Q730275,Mikhail Pugovkin
Q4059405,Akvalangi na dne,Q116960062,Aleksandr Barsov
Q4057877,Admiral Ushakov,Q4104568,Vladimir Vasilyev
Q4057877,Admiral Ushakov,Q4146492,Vyacheslav Gostinsky
Q4057877,Admiral Ushakov,Q4276251,Yelena Maksimova
Q4057877,Admiral Ushakov,Q4482606,Lev Fenin
Q4057877,Admiral Ushakov,Q4501972,Nikolay Khryashchikov
Q4057877,Admiral Ushakov,Q4123341,Nikolay Volkov
Q4057877,Admiral Ushakov,Q4123342,Pavel Volkov
Q4059120,Ivan Pavlov,Q4076481,Vladimir Balashov
Q4060939,Alexander The Small,Q1072225,Yuriy Nazarov
Q4056131,Австрийское поле,Q4444277,Semyon Strugachyov
Q4057877,Admiral Ushakov,Q1959505,Boris Livanov
Q4053896,А у нас была тишина…,Q1316416,Tamara Syomina
Q4057877,Admiral Ushakov,Q2382918,Andrei Fajt
Q4056328,"Car, Violin and Blot the Dog",Q4137162,Zinovy Gerdt
Q4057255,Adam and Eve,Q4138698,Ramaz Giorgobiani
Q4057877,Admiral Ushakov,Q4076476,Victor Balashov
Q4057877,Admiral Ushakov,Q4245978,Viktor Kulakov
Q4057877,Admiral Ushakov,Q4397668,Gotlib Roninson
Q4057877,Admiral Ushakov,Q4411068,Nikolay Svobodin
Q4058728,Aybolit-66,Q51668085,Yevgeny Vasilyev
Q4059120,Ivan Pavlov,Q713014,Nikolay Cherkasov
Q4057877,Admiral Ushakov,Q7288702,Emmanuil Geller
Q4058728,Aybolit-66,Q1366549,Aleksei Makarovich Smirnov
Q4058503,Аист,Q271485,Margarita Terekhova
Q4057877,Admiral Ushakov,Q4397146,Gleb Romanov
Q4057877,Admiral Ushakov,Q4428053,Ivan Solovyov
Q4057877,Admiral Ushakov,Q4516619,Nikolay Chistyakov
Q4057877,Admiral Ushakov,Q4526429,Grigory Shpigel
Q4057877,Admiral Ushakov,Q4526541,Pavel Shpringfeld
Q4057877,Admiral Ushakov,Q4537823,Yan Yanakiyev
Q4059664,"Акмаль, дракон и принцесса",Q4057418,Rajab Adashev
Q4059120,Ivan Pavlov,Q4062437,Nina Alisova
Q4057255,Adam and Eve,Q718622,Frunzik Mkrtchyan
Q4057877,Admiral Ushakov,Q4249625,Nikolay Kutuzov
Q4057877,Admiral Ushakov,Q1971791,Vladimir Druzhnikov
Q4055391,Авария,Q61540,Viktor Tarasov
Q4057255,Adam and Eve,Q4134694,Gogi Gegechkori
Q4057877,Admiral Ushakov,Q4061607,Aleksey Alekseev
Q4060939,Alexander The Small,Q4227521,Mikhail Kokshenov
Q4060939,Alexander The Small,Q4422290,Nikolai Skorobogatov
Q4056328,"Car, Violin and Blot the Dog",Q1153582,Georgy Vitsin
Q4057877,Admiral Ushakov,Q400825,Georgi Yumatov
Q4057877,Admiral Ushakov,Q16683570,Vladimir Osenev
Q4060950,Alexander Parkhomenko,Q1979065,Ivan Pereverzev
Q4060301,Акция,Q4132614,Boris Galkin
Q4060950,Alexander Parkhomenko,Q4497030,Alexandr Chvylja
Q4055391,Авария,Q3341695,Nikolay Sergeev
Q4055387,Авария,Q4224638,Erwin Knausmüller
Q4057877,Admiral Ushakov,Q1979304,Olga Zhiznyeva
Q4057877,Admiral Ushakov,Q2545982,Vladimir Etush
Q4057255,Adam and Eve,Q3740637,Ekaterina Vasilieva
Q4057877,Admiral Ushakov,Q4533788,Gennadi Yudin
Q4056459,Автостоп,Q4400363,Nina Ruslanova
Q4057252,Адам женится на Еве,Q4506415,Yelena Tsyplakova
Q4055387,Авария,Q4074452,Bronius Babkauskas
Q4057877,Admiral Ushakov,Q1979065,Ivan Pereverzev
Q4058503,Аист,Q4430325,Mircea Soțchi-Voinicescu
Q4059405,Akvalangi na dne,Q4224319,Tatyana Klyuyeva
Q4057877,Admiral Ushakov,Q55190,Sergei Bondarchuk
Q4057877,Admiral Ushakov,Q7233026,Pyotr Lyubeshkin
Q4053879,But What If This Is Love,Q4384686,Igor Pushkaryov
Q4057877,Admiral Ushakov,Q560252,Viktor Avdyushko
Q4057877,Admiral Ushakov,Q1979233,Pyotr Sobolevsky
Q4059405,Akvalangi na dne,Q116960347,Rafik Sabirov
Q4057877,Admiral Ushakov,Q4135883,Georgiy Georgiu
Q4058728,Aybolit-66,Q378333,Rolan Bykov
Q4057252,Адам женится на Еве,Q4137162,Zinovy Gerdt
Q4057252,Адам женится на Еве,Q4427993,Aleksandr Solovyov
Q4055387,Авария,Q617568,Natalya Kustinskaya
Q4058210,Азбука мудрости,Q4099500,Elguja Burduli
Q4057877,Admiral Ushakov,Q62605641,Галина Ивановна Фролова
Q4056459,Автостоп,Q2387480,Vladimir Gostyukhin
Q4059132,Академик из Аскании,Q800029,Lyubov Sokolova
Q4056898,Агенты КГБ тоже влюбляются,Q4131637,Sergey Gazarov
Q4060139,Actress,Q3094757,Galina Sergeyeva
Q4059132,Академик из Аскании,Q4536951,Sergei Yakovlev
Q4055387,Авария,Q3154381,Irina Miroshnichenko
Q4055387,Авария,Q4321206,Valentin Nikulin
Q4058728,Aybolit-66,Q4224949,Lidiya Knyazeva
Q4056898,Агенты КГБ тоже влюбляются,Q471740,Armen Dzhigarkhanyan
Q4056459,Автостоп,Q3851507,Massimo Venturiello
Q4059423,Akvarel,Q446914,Sofiko Chiaureli
Q4059120,Ivan Pavlov,Q4093818,Aleksandr Borisov
Q4055387,Авария,Q516935,Jüri Järvet
Q4055387,Авария,Q694971,Regimantas Adomaitis
Q4055387,Авария,Q2631297,Rostislav Plyatt
Q4055391,Авария,Q4460028,Yuri Tolubeyev
Q4059869,Akseleratka,Q4525659,Irina Shmeleva
Q4135881,Giorgi Saakadze,Q20561476,Kokhta Karalashvili
Q4135880,Георгий Седов,Q4479511,Vladimir Ushakov
Q4140603,Гнев,Q2399011,Zoya Fyodorova
Q4140603,Гнев,Q4193336,Aleksey Zolotnitsky
Q4140603,Гнев,Q4300232,Oleg Mokshantsev
Q4140603,Гнев,Q4528828,Dalvin Shcherbakov
Q4135880,Георгий Седов,Q2632355,Lev Durov
Q4135880,Георгий Седов,Q2061288,Vladimir Yemelyanov
Q4135880,Георгий Седов,Q4147645,Vladimir Grammatikov
Q4135880,Георгий Седов,Q4244964,Vsevolod Kuznetsov
Q4140603,Гнев,Q107351510,"Апостолов, Мефодий Максимович"
Q4140603,Гнев,Q2365434,Klara Luchko
Q4140603,Гнев,Q15944952,Dumitru Caraciobanu
Q4135881,Giorgi Saakadze,Q2024875,Akaki Khorava
Q4135880,Георгий Седов,Q15071051,Tatyana Lebedkova
Q4135881,Giorgi Saakadze,Q4104159,Akaki Vasadze
Q4135881,Giorgi Saakadze,Q4212303,Nikoloz Kandelaki
Q4135880,Георгий Седов,Q15632968,Natalya Velichko
Q4139218,Главный свидетель,Q4255679,Aleksandr Lebedev
Q4139218,Главный свидетель,Q4317935,Daniil Netrebin
Q4139218,Главный свидетель,Q4535179,Boris Yurchenko
Q4141085,Year as Long as Life,Q4424553,Aleksandr Smirnov
Q4135880,Георгий Седов,Q4153806,Tigran Davydov
Q4135880,Георгий Седов,Q4365380,Sergey Plotnikov
Q4135881,Giorgi Saakadze,Q2628278,Sergo Zakariadze
Q4135880,Георгий Седов,Q4149254,Boris Grigoryev
Q4138716,The Hyperboloid of Engineer Garin,Q4223759,Natalya Klimova
Q4138716,The Hyperboloid of Engineer Garin,Q4245008,Mikhail Kuznetsov
Q4139218,Главный свидетель,Q4397183,Nikolai Romanov
Q4141085,Year as Long as Life,Q4098152,Alla Budnitskaya
Q4140603,Гнев,Q4499727,Roman Khomyatov
Q4137470,A Hero of Our Time,Q1750617,Svetlana Svetlichnaya
Q4135880,Георгий Седов,Q4257202,Igor Ledogorov
Q4135881,Giorgi Saakadze,Q2372910,Veriko Anjaparidze
Q4135424,Genius,Q4224302,Boris Klyuyev
Q4135881,Giorgi Saakadze,Q3652528,Spartak Bagashvili
Q4135424,Genius,Q4245080,Yury Kuznetsov
Q4137470,A Hero of Our Time,Q4085152,Silvia Berova
Q4139218,Главный свидетель,Q4258799,Yuri Leonidov
Q4141085,Year as Long as Life,Q4137162,Zinovy Gerdt
Q4140603,Гнев,Q4098116,Inga Budkevich
Q4141085,Year as Long as Life,Q4526429,Grigory Shpigel
Q4140603,Гнев,Q4494047,Victoria Fyodorova
Q4140603,Гнев,Q16975957,Ion Arachelu
Q4137470,A Hero of Our Time,Q12169958,Aleksey Chernov
Q4138716,The Hyperboloid of Engineer Garin,Q1344765,Yevgeniy Yevstigneyev
Q4141085,Year as Long as Life,Q98683823,Anatoliy Obukhov
Q4141085,Year as Long as Life,Q4076481,Vladimir Balashov
Q4141085,Year as Long as Life,Q4248337,Sergei Kurilov
Q4141085,Year as Long as Life,Q4505761,Arkadij Cynman
Q4135424,Genius,Q1350218,Lev Lemke
Q4135880,Георгий Седов,Q4108159,Andrey Vertogradov
Q4135881,Giorgi Saakadze,Q3647196,Ivan Perestiani
Q4140603,Гнев,Q314067,Oleg Yankovsky
Q4139218,Главный свидетель,Q973620,Vera Altayskaya
Q4138716,The Hyperboloid of Engineer Garin,Q4409271,Vsevolod Safonov
Q4139201,Chief designer,Q4315752,Boris Nevzorov
Q4139218,Главный свидетель,Q4087552,Boris Bityukov
Q4139218,Главный свидетель,Q4268217,Larisa Luzhina
Q4139218,Главный свидетель,Q4407399,Elena Sanayeva
Q4140603,Гнев,Q4100221,Paul Butkevich
Q4140603,Гнев,Q7273501,Valeriu Jereghi
Q4135881,Giorgi Saakadze,Q12866798,Merab Kokochashvili
Q4137470,A Hero of Our Time,Q2425090,Vladimir Ivashov
Q4135880,Георгий Седов,Q4134143,Waleri Ğatayıf
Q4135424,Genius,Q4082374,Larisa Belogurova
Q4135424,Genius,Q4285056,Algis Matulionis
Q4139201,Chief designer,Q1713901,Yuriy Kayurov
Q4135881,Giorgi Saakadze,Q4132990,Shalva Gambashidze
Q4135881,Giorgi Saakadze,Q4155313,Kote Daushvili
Q4137470,A Hero of Our Time,Q4362879,Sofya Pilyavskaya
Q4140603,Гнев,Q1366720,Nikolay Olyalin
Q4139218,Главный свидетель,Q4111576,Pavel Vinnik
Q4139218,Главный свидетель,Q4158007,Aleksandra Denisova
Q4141085,Year as Long as Life,Q4193634,Lev Zolotukhin
Q4141085,Year as Long as Life,Q4214147,Artyom Karapetyan
Q4141085,Year as Long as Life,Q4319773,Fyodor Nikitin
Q4134607,"Where Were You, Odysseus?",Q908633,Donatas Banionis
Q4135424,Genius,Q4235346,Victor Kostetskiy
Q4135881,Giorgi Saakadze,Q4286510,Karaman Mgeladze
Q4139218,Главный свидетель,Q3918052,Vsevolod Sanayev
Q4139218,Главный свидетель,Q4097357,Valentin Bryleev
Q4141085,Year as Long as Life,Q4497030,Alexandr Chvylja
Q4135424,Genius,Q380250,Innokenty Smoktunovsky
Q4135424,Genius,Q544810,Valentina Talyzina
Q4134602,Where is Ahmed?,Q4054572,Lutfali Abdullayev
Q4137470,A Hero of Our Time,Q1964825,Nikolai Burlyayev
Q4138716,The Hyperboloid of Engineer Garin,Q2378069,Mikhail Astangov
Q4135881,Giorgi Saakadze,Q4153624,Giorgi Davitashvili
Q4135881,Giorgi Saakadze,Q4159924,Medea Japaridze
Q4135881,Giorgi Saakadze,Q4519210,Giorgi Shavgulidze
Q4139218,Главный свидетель,Q2067930,Alexander Belyavsky
Q4141085,Year as Long as Life,Q12123468,Dmytro Myrgorodsky
Q4139218,Главный свидетель,Q4443978,Gleb Strizhenov
Q4141085,Year as Long as Life,Q4140843,Olga Gobzeva
Q4141085,Year as Long as Life,Q4321672,Rufina Nifontova
Q4141085,Year as Long as Life,Q4495926,Svetlana Kharitonova
Q4135424,Genius,Q461085,Aleksandr Abdulov
Q4135424,Genius,Q2003697,Anatoly Borisovich Kuznetsov
Q4135881,Giorgi Saakadze,Q12861566,Aleksandre Zhorzholiani
Q4062476,Alisher Navoi,Q12823648,Asad Ismatov
Q4063492,Альманах сатиры и юмора,Q469550,Andrei Mironov
Q4063775,Alyonka,Q316086,Vasily Shukshin
Q4134602,Where is Ahmed?,Q12839035,Eldaniz Zeynalov
Q4062211,Ali Baba and the Forty Thieves,Q4454863,Natalya Tenyakova
Q4063267,Алый камень,Q4396438,Irina Rozanova
Q4134602,Where is Ahmed?,Q16366927,Elkhan Qasimov
Q4134602,Where is Ahmed?,Q16371873,Novruz Axundov
Q4060950,Alexander Parkhomenko,Q470466,Faina Ranevskaya
Q4063538,Alpine Ballad,Q12149287,Lyubov Rumyantseva
Q4063850,Alyosha's Love,Q2367442,Leonid Bykov
Q4062211,Ali Baba and the Forty Thieves,Q183535,Veniamin Smekhov
Q4062655,"Алло, Варшава!",Q2382979,Rayisa Nedashkivska
Q4127075,Времена землемеров,Q1652760,Harijs Avens
Q4062710,Алмазная тропа,Q15632968,Natalya Velichko
Q4127075,Времена землемеров,Q4079681,Lūcija Baumane
Q4127075,Времена землемеров,Q4085597,Egons Beseris
Q4133646,Gardes-Marines - 3,Q285330,Kristina Orbakaitė
Q4063538,Alpine Ballad,Q457434,Stanislav Lyubshin
Q4060950,Alexander Parkhomenko,Q584450,Boris Chirkov
Q4133646,Gardes-Marines - 3,Q1958241,Aleksandr Domogarov
Q4062710,Алмазная тропа,Q12074290,Nina Ilyina
Q4133646,Gardes-Marines - 3,Q4246810,Aleksandr Kulyamin
Q4133646,Gardes-Marines - 3,Q4389429,Viktor Rakov
Q4062211,Ali Baba and the Forty Thieves,Q466139,Oleg Tabakov
Q4062211,Ali Baba and the Forty Thieves,Q471740,Armen Dzhigarkhanyan
Q4127075,Времена землемеров,Q4102982,Ēvalds Valters
Q4127075,Времена землемеров,Q2026428,Gunārs Cilinskis
Q4062211,Ali Baba and the Forty Thieves,Q4235346,Victor Kostetskiy
Q4127075,Времена землемеров,Q2451562,Elza Radziņa
Q4063775,Alyonka,Q4290347,Maya Menglet
Q4063775,Alyonka,Q4528080,Yevgeni Shutov
Q4133838,Garmon,Q2399011,Zoya Fyodorova
Q4133646,Gardes-Marines - 3,Q784509,Yury Yakovlev
Q4062447,Alitet Leaves for the Hills,Q1971562,Andrei Abrikosov
Q4133646,Gardes-Marines - 3,Q4279738,Mikhail Mamayev
Q4062572,Allegro s ognyom,Q3561885,Vladimir Zamanskiy
Q4133646,Gardes-Marines - 3,Q4524499,Vladimir Shiryayev
Q4063492,Альманах сатиры и юмора,Q3918331,Anatoli Ktorov
Q4060953,Alexander Popov,Q442973,Bruno Freindlich
Q4127075,Времена землемеров,Q257901,Vija Artmane
Q4127075,Времена землемеров,Q11188274,Anta Klints
Q4062476,Alisher Navoi,Q21096574,Obid Jalilov
Q4127075,Времена землемеров,Q4539652,Alfrēds Jaunušans
Q4133646,Gardes-Marines - 3,Q1344765,Yevgeniy Yevstigneyev
Q4134597,Где-то есть сын,Q4168820,Svetlana Druzhinina
Q4133838,Garmon,Q2069641,Igor Savchenko
Q4133646,Gardes-Marines - 3,Q2632355,Lev Durov
Q4133838,Garmon,Q4144439,Nikolay Gorlov
Q4062710,Алмазная тропа,Q4100221,Paul Butkevich
Q4062710,Алмазная тропа,Q4369701,Sergey Polezhayev
Q4127075,Времена землемеров,Q2082542,Lilita Bērziņa
Q4062735,Diamonds,Q4062437,Nina Alisova
Q4062476,Alisher Navoi,Q4495330,Razak Khamrayev
Q4133838,Garmon,Q15087703,Pyotr Savin
Q4062211,Ali Baba and the Forty Thieves,Q2622252,Sergei Yursky
Q4134602,Where is Ahmed?,Q12842356,Mustafa Mardanov
Q4062735,Diamonds,Q3918052,Vsevolod Sanayev
Q4062735,Diamonds,Q4103369,Vasili Vanin
Q4127075,Времена землемеров,Q2668023,Harijs Liepiņš
Q4127075,Времена землемеров,Q3741164,Kārlis Sebris
Q4133646,Gardes-Marines - 3,Q68537,Lyudmila Gurchenko
Q4062217,Али-Баба и сорок разбойников,Q221289,Engelbert Humperdinck
Q4127075,Времена землемеров,Q16694945,Alfrēds Sausne
Q4062217,Али-Баба и сорок разбойников,Q4252288,Mikhail Lavrovsky
Q4134602,Where is Ahmed?,Q12842755,Memmedrza Sheikhzamanov
Q4134602,Where is Ahmed?,Q12846323,Səyavuş Şəfiyev
Q4060953,Alexander Popov,Q713014,Nikolay Cherkasov
Q4127075,Времена землемеров,Q4161676,Artūrs Dimiters
Q4133646,Gardes-Marines - 3,Q3888966,Natalya Gundareva
Q4063801,Alyosha,Q4491126,Natalya Florenskaya
Q4062217,Али-Баба и сорок разбойников,Q4261367,Ilze Liepa
Q4063775,Alyonka,Q1196388,Nikolai Kryuchkov
Q4127075,Времена землемеров,Q2792141,Pēteris Pētersons
Q4063775,Alyonka,Q4133732,Erast Garin
Q4063262,Алые погоны,Q4245008,Mikhail Kuznetsov
Q4127075,Времена землемеров,Q4296381,Harijs Misiņš
Q4127075,Времена землемеров,Q4341960,Eduards Pāvuls
Q4134602,Where is Ahmed?,Q16375251,Töhfə Əzimova
Q4062655,"Алло, Варшава!",Q4094765,Gennadi Bortnikov
Q4127149,Time and the Conways,Q4321672,Rufina Nifontova
Q4133646,Gardes-Marines - 3,Q86840,Herb Andress
Q4133646,Gardes-Marines - 3,Q2372665,Dmitry Kharatyan
Q4063801,Alyosha,Q4233834,Gennady Korolkov
Q4063775,Alyonka,Q4187591,Irina Zarubina
Q4134602,Where is Ahmed?,Q4159668,Ağahüseyn Cavadov
Q4134602,Where is Ahmed?,Q4289464,Najiba Malikova
Q4133646,Gardes-Marines - 3,Q65003,Barbara Rudnik
Q4063262,Алые погоны,Q4236993,Margarita Kosheleva
Q4062710,Алмазная тропа,Q4196336,Serhii Ivanov
Q4062211,Ali Baba and the Forty Thieves,Q782176,Leonid Filatov
Q4063801,Alyosha,Q4397202,Ernst Romanov
Q4063492,Альманах сатиры и юмора,Q4360311,Boris Petker
Q4062211,Ali Baba and the Forty Thieves,Q1029719,Tatyana Nikitina
Q4063775,Alyonka,Q2370733,Natalya Seleznyova
Q4134602,Where is Ahmed?,Q12843382,Nana Pachuashvili
Q4134602,Where is Ahmed?,Q4071343,Sayavush Aslan
Q4063492,Альманах сатиры и юмора,Q784509,Yury Yakovlev
Q4063492,Альманах сатиры и юмора,Q4142441,Larisa Golubkina
Q4063262,Алые погоны,Q2376200,Aleksei Serebryakov
Q4216918,Kastus Kalinovskiy,Q3920960,Fłaryjan Żdanowicz
Q4216918,Kastus Kalinovskiy,Q4113360,Uladzimir Uladamirski
Q4217079,Каталажка,Q3061588,Evgeniy Steblov
Q4215459,Кармелюк,Q4324892,Natalia Uzhviy
Q4217282,Катенька,Q4098868,Maya Bulgakova
Q4216432,Dima Gorin's Career,Q4232068,Tatyana Konyukhova
Q4217282,Катенька,Q4537823,Yan Yanakiyev
Q4142607,Blue Cities,Q2391188,Yevgeniya Simonova
Q4142607,Blue Cities,Q4054237,Ğali Abaydulov
Q4214115,Quarantine,Q4240140,Lika Kremer
Q4216918,Kastus Kalinovskiy,Q1959505,Boris Livanov
Q4217079,Каталажка,Q960027,Aleksandr Demyanenko
Q4217282,Катенька,Q4149354,Olga Grigoryeva
Q4217081,Katala,Q4133766,Valery Garkalin
Q4215459,Кармелюк,Q4497030,Alexandr Chvylja
Q4217282,Катенька,Q4077574,Mariya Barabanova
Q4217688,Кафедра,Q4372391,Andrey Popov
Q4214389,The Guard,Q4371106,Aleksey Poluyan
Q4214115,Quarantine,Q2391188,Yevgeniya Simonova
Q4215168,Карл Маркс. Молодые годы,Q12275074,Ventseslav Kisyov
Q4215459,Кармелюк,Q4371912,Yevhen Ponomarenko
Q4217282,Катенька,Q4068734,Oksana Arbuzova
Q4217282,Катенька,Q4141005,Viktor Gogolev
Q4217282,Катенька,Q4168307,Yelena Drobysheva
Q4218515,Kvarkvare,Q4267068,Abesalom Loria
Q4141208,Годы девичьи,Q1196388,Nikolai Kryuchkov
Q4218515,Kvarkvare,Q2622599,Dodo Abashidze
Q4217282,Катенька,Q15270266,Vsevolod Platov
Q4217079,Каталажка,Q4199839,Viktor Ilichyov
Q4219425,Centaurs,Q101225951,Q101225951
Q4141085,Year as Long as Life,Q3540962,Lyudmila Chursina
Q4141085,Year as Long as Life,Q447193,Anatoly Solovyov
Q4217081,Katala,Q571006,Victor Pavlov
Q4217081,Katala,Q1994208,Yelena Safonova
Q4141085,Year as Long as Life,Q2365434,Klara Luchko
Q4142570,Голубой патруль,Q1089261,Galina Jovovich
Q4216305,Карусель,Q551254,Yury Volyntsev
