header_id,occures_in
C2_facs_348_tr_1700919433,C2_facs_240_tr_1700919029
C2_facs_348_tr_1700919433,C2_facs_285_tr_1700919453
C2_facs_348_tr_1700919433,C2_facs_294_tr_1700919609
C2_facs_348_tr_1700919433,C2_facs_377_tr_1700918792
C2_facs_348_tr_1700919433,C2_facs_383_tr_1700919299
C2_facs_350_tr_1700919496,C1_facs_510_tr_1700429407
C2_facs_351_tr_1700921168,C1_facs_18_region_1700257646198_810
C2_facs_351_tr_1700921168,C1_facs_48_tr_1700322787
C2_facs_351_tr_1700921168,C1_facs_49_tr_1700383948
C2_facs_351_tr_1700921168,C1_facs_207_tr_1700385666
C2_facs_351_tr_1700921168,C1_facs_321_tr_1700431779
C2_facs_351_tr_1700921168,C1_facs_434_tr_1700432631
C2_facs_351_tr_1700921168,C1_facs_452_tr_1700430359
C2_facs_351_tr_1700921168,C2_facs_236_tr_1700919849
C2_facs_351_tr_1700921168,C2_facs_237_tr_1700920126
C2_facs_351_tr_1700921168,C2_facs_339_tr_1700920656
C2_facs_351_tr_1700921168,C2_facs_365_tr_1700921482
C2_facs_351_tr_1700921168,C2_facs_424_tr_1700921621
C2_facs_354_tr_1700920610,C1_facs_90_tr_1700431486
C2_facs_354_tr_1700920610,C2_facs_160_tr_1700920013
C2_facs_355_tr_1700920557,C1_facs_6_region_1699102837851_70
C2_facs_355_tr_1700920557,C1_facs_223_tr_1700432393
C2_facs_355_tr_1700920557,C1_facs_396_tr_1700431627
C2_facs_355_tr_1700920557,C2_facs_279_tr_1700918629
C2_facs_356_tr_1700919353,C1_facs_6_region_1699102837851_70
C2_facs_356_tr_1700919353,C1_facs_223_tr_1700432393
C2_facs_356_tr_1700919353,C1_facs_396_tr_1700431627
C2_facs_356_tr_1700919353,C2_facs_279_tr_1700918629
C2_facs_356_tr_1700919354,C2_facs_254_tr_1700919472
C2_facs_356_tr_1700919354,C2_facs_386_tr_1700919615
C2_facs_359_tr_1700919979,C1_facs_207_tr_1700385666
C2_facs_359_tr_1700919979,C1_facs_229_tr_1700430998
C2_facs_359_tr_1700919979,C1_facs_343_tr_1700432465
C2_facs_359_tr_1700919979,C2_facs_218_tr_1700920312
C2_facs_359_tr_1700919979,C2_facs_364_tr_1700920873
C2_facs_360_tr_1700920342,C1_facs_47_tr_1700322458
C2_facs_360_tr_1700920342,C1_facs_104_tr_1700430014
C2_facs_360_tr_1700920342,C1_facs_170_tr_1700429474
C2_facs_360_tr_1700920342,C1_facs_285_tr_1700430421
C2_facs_360_tr_1700920342,C1_facs_373_tr_1700430631
C2_facs_360_tr_1700920342,C1_facs_495_tr_1700431933
C2_facs_360_tr_1700920342,C1_facs_498_tr_1700430522
C2_facs_360_tr_1700920342,C2_facs_55_tr_1700920901
C2_facs_360_tr_1700920342,C2_facs_78_tr_1700918994
C2_facs_360_tr_1700920342,C2_facs_260_tr_1700919320
C2_facs_360_tr_1700920342,C2_facs_283_tr_1700919411
C2_facs_360_tr_1700920342,C2_facs_309_tr_1700921086
C2_facs_360_tr_1700920342,C2_facs_432_tr_1700921031
C2_facs_362_tr_1700921363,C2_facs_380_tr_1700920849
C2_facs_363_tr_1700920015,C1_facs_144_tr_1700430119
C2_facs_363_tr_1700920015,C1_facs_343_tr_1700432465
C2_facs_363_tr_1700920015,C1_facs_373_tr_1700430631
C2_facs_363_tr_1700920015,C1_facs_417_tr_1701613162
C2_facs_363_tr_1700920015,C1_facs_485_tr_1700430934
C2_facs_363_tr_1700920015,C2_facs_202_tr_1700919245
C2_facs_365_tr_1700921482,C2_facs_351_tr_1700921168
C2_facs_366_tr_1700918898,C1_facs_207_tr_1700385666
C2_facs_367_tr_1700919367,C1_facs_50_tr_1701613298
C2_facs_367_tr_1700919367,C1_facs_68_tr_1700384044
C2_facs_367_tr_1700919367,C1_facs_79_tr_1700431236
C2_facs_367_tr_1700919367,C1_facs_82_tr_1700322434
C2_facs_367_tr_1700919367,C1_facs_125_region_1700262591140_1592
C2_facs_367_tr_1700919367,C1_facs_137_tr_1700429924
C2_facs_367_tr_1700919367,C1_facs_158_tr_1700430761
C2_facs_367_tr_1700919367,C1_facs_182_tr_1700431041
C2_facs_367_tr_1700919367,C1_facs_278_tr_1700430262
C2_facs_367_tr_1700919367,C1_facs_289_region_1700264188342_1838
C2_facs_367_tr_1700919367,C1_facs_301_tr_1700429772
C2_facs_367_tr_1700919367,C1_facs_369_tr_1700432637
C2_facs_367_tr_1700919367,C1_facs_383_tr_1700432431
C2_facs_367_tr_1700919367,C1_facs_421_tr_1700430297
C2_facs_367_tr_1700919367,C1_facs_452_tr_1700430362
C2_facs_367_tr_1700919367,C1_facs_475_tr_1700431326
C2_facs_367_tr_1700919367,C1_facs_522_tr_1700431596
C2_facs_367_tr_1700919367,C2_facs_7_tr_1700919912
C2_facs_367_tr_1700919367,C2_facs_22_tr_1700921729
C2_facs_367_tr_1700919367,C2_facs_32_tr_1700920157
C2_facs_367_tr_1700919367,C2_facs_75_tr_1700921444
C2_facs_367_tr_1700919367,C2_facs_75_tr_1700921447
C2_facs_367_tr_1700919367,C2_facs_101_tr_1700920258
C2_facs_367_tr_1700919367,C2_facs_127_tr_1700921594
C2_facs_367_tr_1700919367,C2_facs_144_tr_1700921058
C2_facs_367_tr_1700919367,C2_facs_185_tr_1700920330
C2_facs_367_tr_1700919367,C2_facs_196_tr_1700921639
C2_facs_367_tr_1700919367,C2_facs_196_tr_1700921640
C2_facs_367_tr_1700919367,C2_facs_205_tr_1700920249
C2_facs_367_tr_1700919367,C2_facs_224_tr_1700919522
C2_facs_367_tr_1700919367,C2_facs_241_tr_1700920493
C2_facs_367_tr_1700919367,C2_facs_256_tr_1700919058
C2_facs_367_tr_1700919367,C2_facs_265_tr_1700921102
C2_facs_367_tr_1700919367,C2_facs_276_tr_1700919127
C2_facs_367_tr_1700919367,C2_facs_279_tr_1700918629
C2_facs_367_tr_1700919367,C2_facs_304_tr_1700919169
C2_facs_367_tr_1700919367,C2_facs_367_tr_1700919362
C2_facs_367_tr_1700919367,C2_facs_369_tr_1700920095
C2_facs_367_tr_1700919367,C2_facs_418_tr_1700921255
C2_facs_367_tr_1700919362,C1_facs_50_tr_1701613298
C2_facs_367_tr_1700919362,C1_facs_68_tr_1700384044
C2_facs_367_tr_1700919362,C1_facs_79_tr_1700431236
C2_facs_367_tr_1700919362,C1_facs_82_tr_1700322434
C2_facs_367_tr_1700919362,C1_facs_125_region_1700262591140_1592
C2_facs_367_tr_1700919362,C1_facs_137_tr_1700429924
C2_facs_367_tr_1700919362,C1_facs_158_tr_1700430761
C2_facs_367_tr_1700919362,C1_facs_182_tr_1700431041
C2_facs_367_tr_1700919362,C1_facs_278_tr_1700430262
C2_facs_367_tr_1700919362,C1_facs_289_region_1700264188342_1838
C2_facs_367_tr_1700919362,C1_facs_301_tr_1700429772
C2_facs_367_tr_1700919362,C1_facs_369_tr_1700432637
C2_facs_367_tr_1700919362,C1_facs_383_tr_1700432431
C2_facs_367_tr_1700919362,C1_facs_421_tr_1700430297
C2_facs_367_tr_1700919362,C1_facs_452_tr_1700430362
C2_facs_367_tr_1700919362,C1_facs_475_tr_1700431326
C2_facs_367_tr_1700919362,C1_facs_522_tr_1700431596
C2_facs_367_tr_1700919362,C2_facs_7_tr_1700919912
C2_facs_367_tr_1700919362,C2_facs_22_tr_1700921729
C2_facs_367_tr_1700919362,C2_facs_32_tr_1700920157
C2_facs_367_tr_1700919362,C2_facs_75_tr_1700921444
C2_facs_367_tr_1700919362,C2_facs_75_tr_1700921447
C2_facs_367_tr_1700919362,C2_facs_101_tr_1700920258
C2_facs_367_tr_1700919362,C2_facs_127_tr_1700921594
C2_facs_367_tr_1700919362,C2_facs_144_tr_1700921058
C2_facs_367_tr_1700919362,C2_facs_185_tr_1700920330
C2_facs_367_tr_1700919362,C2_facs_196_tr_1700921639
C2_facs_367_tr_1700919362,C2_facs_196_tr_1700921640
C2_facs_367_tr_1700919362,C2_facs_205_tr_1700920249
C2_facs_367_tr_1700919362,C2_facs_224_tr_1700919522
C2_facs_367_tr_1700919362,C2_facs_241_tr_1700920493
C2_facs_367_tr_1700919362,C2_facs_256_tr_1700919058
C2_facs_367_tr_1700919362,C2_facs_265_tr_1700921102
C2_facs_367_tr_1700919362,C2_facs_276_tr_1700919127
C2_facs_367_tr_1700919362,C2_facs_279_tr_1700918629
C2_facs_367_tr_1700919362,C2_facs_304_tr_1700919169
C2_facs_367_tr_1700919362,C2_facs_367_tr_1700919367
C2_facs_367_tr_1700919362,C2_facs_369_tr_1700920095
C2_facs_367_tr_1700919362,C2_facs_418_tr_1700921255
C2_facs_377_tr_1700918789,C1_facs_217_tr_1700431366
C2_facs_377_tr_1700918789,C1_facs_307_tr_1700429911
C2_facs_377_tr_1700918789,C2_facs_85_tr_1700918802
C2_facs_377_tr_1700918789,C2_facs_186_tr_1700920029
C2_facs_377_tr_1700918789,C2_facs_354_tr_1700920610
C2_facs_377_tr_1700918789,C2_facs_377_tr_1700918790
C2_facs_377_tr_1700918790,C1_facs_217_tr_1700431366
C2_facs_377_tr_1700918790,C1_facs_307_tr_1700429911
C2_facs_377_tr_1700918790,C2_facs_85_tr_1700918802
C2_facs_377_tr_1700918790,C2_facs_186_tr_1700920029
C2_facs_377_tr_1700918790,C2_facs_354_tr_1700920610
C2_facs_377_tr_1700918790,C2_facs_377_tr_1700918789
C2_facs_379_tr_1700919760,C1_facs_202_tr_1700385687
C2_facs_379_tr_1700919760,C1_facs_477_tr_1700432539
C2_facs_379_tr_1700919760,C2_facs_47_tr_1700920191
C2_facs_379_tr_1700919760,C2_facs_246_tr_1700919543
C2_facs_379_tr_1700919760,C2_facs_313_tr_1700920937
C2_facs_381_tr_1700920824,C1_facs_237_tr_1700431500
C2_facs_383_tr_1700919300,C1_facs_6_region_1699102837851_70
C2_facs_383_tr_1700919300,C1_facs_51_tr_1700383900
C2_facs_383_tr_1700919300,C1_facs_100_tr_1700431616
C2_facs_383_tr_1700919300,C1_facs_109_tr_1700430310
C2_facs_383_tr_1700919300,C1_facs_111_tr_1700430785
C2_facs_383_tr_1700919300,C1_facs_117_tr_1700430217
C2_facs_383_tr_1700919300,C1_facs_121_region_1700260881722_1257
C2_facs_383_tr_1700919300,C1_facs_125_region_1700262591140_1592
C2_facs_383_tr_1700919300,C1_facs_134_tr_1700322766
C2_facs_383_tr_1700919300,C1_facs_144_tr_1700430119
C2_facs_383_tr_1700919300,C1_facs_170_tr_1700429474
C2_facs_383_tr_1700919300,C1_facs_173_tr_1700430280
C2_facs_383_tr_1700919300,C1_facs_191_tr_1700431335
C2_facs_383_tr_1700919300,C1_facs_202_tr_1700385687
C2_facs_383_tr_1700919300,C1_facs_226_tr_1700431115
C2_facs_383_tr_1700919300,C1_facs_233_tr_1700429648
C2_facs_383_tr_1700919300,C1_facs_274_tr_1700432399
C2_facs_383_tr_1700919300,C1_facs_290_region_1700295335048_37
C2_facs_383_tr_1700919300,C1_facs_293_tr_1700322596
C2_facs_383_tr_1700919300,C1_facs_319_tr_1701613179
C2_facs_383_tr_1700919300,C1_facs_333_tr_1700431827
C2_facs_383_tr_1700919300,C1_facs_376_tr_1700431225
C2_facs_383_tr_1700919300,C1_facs_398_tr_1700431740
C2_facs_383_tr_1700919300,C1_facs_404_tr_1700432571
C2_facs_383_tr_1700919300,C1_facs_421_tr_1700430297
C2_facs_383_tr_1700919300,C1_facs_429_tr_1700431504
C2_facs_383_tr_1700919300,C1_facs_430_tr_1700432549
C2_facs_383_tr_1700919300,C1_facs_443_tr_1700431149
C2_facs_383_tr_1700919300,C1_facs_454_tr_1700431307
C2_facs_383_tr_1700919300,C1_facs_458_tr_1700432332
C2_facs_383_tr_1700919300,C2_facs_2_tr_1700920385
C2_facs_383_tr_1700919300,C2_facs_3_tr_1700919157
C2_facs_383_tr_1700919300,C2_facs_18_tr_1700920546
C2_facs_383_tr_1700919300,C2_facs_25_tr_1700918960
C2_facs_383_tr_1700919300,C2_facs_32_tr_1700920151
C2_facs_383_tr_1700919300,C2_facs_36_tr_1700920871
C2_facs_383_tr_1700919300,C2_facs_45_tr_1700921192
C2_facs_383_tr_1700919300,C2_facs_86_tr_1700919585
C2_facs_383_tr_1700919300,C2_facs_93_tr_1700919820
C2_facs_383_tr_1700919300,C2_facs_94_tr_1700920774
C2_facs_383_tr_1700919300,C2_facs_110_tr_1700919470
C2_facs_383_tr_1700919300,C2_facs_111_tr_1700919964
C2_facs_383_tr_1700919300,C2_facs_130_tr_1700918969
C2_facs_383_tr_1700919300,C2_facs_139_tr_1700921251
C2_facs_383_tr_1700919300,C2_facs_149_tr_1700920238
C2_facs_383_tr_1700919300,C2_facs_165_tr_1700919720
C2_facs_383_tr_1700919300,C2_facs_170_tr_1700919202
C2_facs_383_tr_1700919300,C2_facs_181_tr_1700921376
C2_facs_383_tr_1700919300,C2_facs_186_tr_1700920026
C2_facs_383_tr_1700919300,C2_facs_197_tr_1700918782
C2_facs_383_tr_1700919300,C2_facs_203_tr_1700921493
C2_facs_383_tr_1700919300,C2_facs_206_tr_1700921655
C2_facs_383_tr_1700919300,C2_facs_220_tr_1700918836
C2_facs_383_tr_1700919300,C2_facs_249_tr_1700918985
C2_facs_383_tr_1700919300,C2_facs_260_tr_1700919320
C2_facs_383_tr_1700919300,C2_facs_272_tr_1700919282
C2_facs_383_tr_1700919300,C2_facs_301_tr_1700919726
C2_facs_383_tr_1700919300,C2_facs_313_tr_1700920933
C2_facs_383_tr_1700919300,C2_facs_325_tr_1700918615
C2_facs_383_tr_1700919300,C2_facs_325_tr_1700918617
C2_facs_383_tr_1700919300,C2_facs_327_tr_1700919877
C2_facs_383_tr_1700919300,C2_facs_335_tr_1700920754
C2_facs_383_tr_1700919300,C2_facs_340_tr_1700921375
C2_facs_383_tr_1700919300,C2_facs_348_tr_1700919433
C2_facs_383_tr_1700919300,C2_facs_356_tr_1700919356
C2_facs_383_tr_1700919300,C2_facs_360_tr_1700920342
C2_facs_383_tr_1700919300,C2_facs_364_tr_1700920873
C2_facs_383_tr_1700919300,C2_facs_367_tr_1700919367
C2_facs_383_tr_1700919300,C2_facs_371_tr_1700921501
C2_facs_383_tr_1700919300,C2_facs_377_tr_1700918792
C2_facs_383_tr_1700919300,C2_facs_380_tr_1700920849
C2_facs_383_tr_1700919300,C2_facs_390_tr_1700920626
C2_facs_383_tr_1700919300,C2_facs_395_tr_1700920585
C2_facs_383_tr_1700919300,C2_facs_406_tr_1700921064
C2_facs_383_tr_1700919300,C2_facs_419_tr_1700919298
C2_facs_383_tr_1700919300,C2_facs_428_tr_1700921681
C2_facs_383_tr_1700919300,C2_facs_432_tr_1700921029
C2_facs_386_tr_1700919609,C2_facs_248_tr_1700920505
C2_facs_386_tr_1700919609,C2_facs_344_tr_1700920450
C2_facs_386_tr_1700919615,C1_facs_104_tr_1700430014
C2_facs_386_tr_1700919615,C1_facs_235_tr_1700432556
C2_facs_386_tr_1700919615,C1_facs_285_tr_1700430421
C2_facs_386_tr_1700919615,C1_facs_291_region_1700295558679_120
C2_facs_386_tr_1700919615,C1_facs_352_tr_1700429305
C2_facs_386_tr_1700919615,C1_facs_353_tr_1700429353
C2_facs_386_tr_1700919615,C1_facs_433_tr_1700431445
C2_facs_386_tr_1700919615,C1_facs_498_tr_1700430522
C2_facs_386_tr_1700919615,C2_facs_203_tr_1700921493
C2_facs_386_tr_1700919615,C2_facs_238_tr_1700920107
C2_facs_386_tr_1700919615,C2_facs_253_tr_1700921695
C2_facs_386_tr_1700919615,C2_facs_360_tr_1700920342
C2_facs_386_tr_1700919615,C2_facs_410_tr_1700919987
C2_facs_387_tr_1700920208,C1_facs_435_tr_1700431386
C2_facs_388_tr_1700919232,C2_facs_421_tr_1700921023
C2_facs_389_tr_1700921386,C1_facs_159_tr_1700430252
C2_facs_389_tr_1700921386,C1_facs_246_tr_1700430536
C2_facs_389_tr_1700921386,C1_facs_388_tr_1700429290
C2_facs_389_tr_1700921386,C1_facs_407_tr_1700429402
C2_facs_389_tr_1700921386,C1_facs_446_tr_1700432173
C2_facs_389_tr_1700921386,C1_facs_448_tr_1700429772
C2_facs_389_tr_1700921386,C2_facs_36_tr_1700920871
C2_facs_389_tr_1700921386,C2_facs_110_tr_1700919470
C2_facs_389_tr_1700921386,C2_facs_118_tr_1700920300
C2_facs_389_tr_1700921386,C2_facs_421_tr_1700921023
C2_facs_389_tr_1700921387,C1_facs_100_tr_1700431621
C2_facs_391_tr_1700919578,C1_facs_274_tr_1700432399
C2_facs_392_tr_1700918853,C1_facs_304_tr_1700430383
C2_facs_392_tr_1700918853,C1_facs_314_tr_1700430055
C2_facs_393_tr_1700918906,C1_facs_175_tr_1700431032
C2_facs_393_tr_1700918906,C2_facs_235_tr_1700921321
C2_facs_393_tr_1700918907,C1_facs_491_tr_1700429822
C2_facs_393_tr_1700918907,C2_facs_351_tr_1700921168
C2_facs_394_tr_1700919346,C2_facs_63_tr_1700918722
C2_facs_394_tr_1700919346,C2_facs_268_tr_1700920237
C2_facs_399_tr_1700921460,C2_facs_40_tr_1700920318
C2_facs_399_tr_1700921460,C2_facs_287_tr_1700920349
C2_facs_399_tr_1700921460,C2_facs_405_tr_1700919505
C2_facs_399_tr_1700921463,C1_facs_324_tr_1700431189
C2_facs_399_tr_1700921463,C2_facs_103_tr_1700921309
C2_facs_399_tr_1700921463,C2_facs_161_tr_1700921708
C2_facs_399_tr_1700921463,C2_facs_218_tr_1700920312
C2_facs_402_tr_1700920010,C2_facs_22_tr_1700921727
C2_facs_402_tr_1700920010,C2_facs_320_tr_1700919390
C2_facs_402_tr_1700920010,C2_facs_404_tr_1700919280
C2_facs_405_tr_1700919500,C1_facs_283_tr_1700430992
C2_facs_405_tr_1700919500,C1_facs_477_tr_1700432539
C2_facs_405_tr_1700919500,C2_facs_3_tr_1700919157
C2_facs_405_tr_1700919500,C2_facs_154_tr_1700919994
C2_facs_405_tr_1700919500,C2_facs_272_tr_1700919285
C2_facs_406_tr_1700921065,C1_facs_181_tr_1701613235
C2_facs_410_tr_1700919987,C1_facs_338_tr_1700430588
C2_facs_410_tr_1700919987,C1_facs_351_tr_1700431880
C2_facs_410_tr_1700919987,C2_facs_108_tr_1700920854
C2_facs_410_tr_1700919987,C2_facs_179_tr_1700919685
C2_facs_410_tr_1700919987,C2_facs_222_tr_1700920517
C2_facs_411_tr_1700920277,C1_facs_5_region_1699102766670_47
C2_facs_411_tr_1700920277,C1_facs_104_tr_1700430018
C2_facs_411_tr_1700920277,C1_facs_143_tr_1700430271
C2_facs_411_tr_1700920277,C1_facs_190_tr_1700431422
C2_facs_411_tr_1700920277,C1_facs_230_tr_1700431773
C2_facs_411_tr_1700920277,C1_facs_293_tr_1700322596
C2_facs_411_tr_1700920277,C1_facs_304_tr_1700430386
C2_facs_411_tr_1700920277,C1_facs_421_tr_1700430297
C2_facs_411_tr_1700920277,C1_facs_429_tr_1700431504
C2_facs_411_tr_1700920277,C1_facs_452_tr_1700430362
C2_facs_411_tr_1700920277,C1_facs_475_tr_1700431326
C2_facs_411_tr_1700920277,C1_facs_477_tr_1700432537
C2_facs_411_tr_1700920277,C2_facs_47_tr_1700920191
C2_facs_411_tr_1700920277,C2_facs_106_tr_1700919148
C2_facs_411_tr_1700920277,C2_facs_169_tr_1700919371
C2_facs_411_tr_1700920277,C2_facs_250_tr_1700921237
C2_facs_411_tr_1700920277,C2_facs_253_tr_1700921693
C2_facs_411_tr_1700920277,C2_facs_304_tr_1700919169
C2_facs_411_tr_1700920277,C2_facs_332_tr_1700919430
C2_facs_412_tr_1700919022,C1_facs_1_region_1699100518519_15
C2_facs_412_tr_1700919022,C1_facs_3_region_1699102206352_41
C2_facs_412_tr_1700919022,C1_facs_8_region_1699102941837_110
C2_facs_412_tr_1700919022,C1_facs_8_region_1699102952561_113
C2_facs_412_tr_1700919022,C1_facs_9_region_1699103076614_152
C2_facs_412_tr_1700919022,C1_facs_10_region_1699103134623_174
C2_facs_412_tr_1700919022,C1_facs_11_region_1699103205924_208
C2_facs_412_tr_1700919022,C1_facs_13_region_1699103358639_259
C2_facs_412_tr_1700919022,C1_facs_13_region_1699103366600_262
C2_facs_412_tr_1700919022,C1_facs_15_region_1699464313262_333
C2_facs_412_tr_1700919022,C1_facs_17_region_1700257346478_714
C2_facs_412_tr_1700919022,C1_facs_18_region_1700257646198_810
C2_facs_412_tr_1700919022,C1_facs_19_region_1700257787769_852
C2_facs_412_tr_1700919022,C1_facs_19_region_1700257789922_855
C2_facs_412_tr_1700919022,C1_facs_20_region_1700258069305_931
C2_facs_412_tr_1700919022,C1_facs_24_tr_1700431023
C2_facs_412_tr_1700919022,C1_facs_25_tr_1700316461
C2_facs_412_tr_1700919022,C1_facs_28_tr_1700316455
C2_facs_412_tr_1700919022,C1_facs_31_tr_1700316485
C2_facs_412_tr_1700919022,C1_facs_32_tr_1700316537
C2_facs_412_tr_1700919022,C1_facs_32_tr_1700316536
C2_facs_412_tr_1700919022,C1_facs_36_tr_1700316546
C2_facs_412_tr_1700919022,C1_facs_43_tr_1700322644
C2_facs_412_tr_1700919022,C1_facs_44_tr_1700322577
C2_facs_412_tr_1700919022,C1_facs_47_tr_1700322462
C2_facs_412_tr_1700919022,C1_facs_48_tr_1700322787
C2_facs_412_tr_1700919022,C1_facs_49_tr_1700383949
C2_facs_412_tr_1700919022,C1_facs_50_tr_1701613298
C2_facs_412_tr_1700919022,C1_facs_53_tr_1700384031
C2_facs_412_tr_1700919022,C1_facs_60_tr_1700383919
C2_facs_412_tr_1700919022,C1_facs_62_tr_1700383927
C2_facs_412_tr_1700919022,C1_facs_66_tr_1700383969
C2_facs_412_tr_1700919022,C1_facs_67_tr_1700384075
C2_facs_412_tr_1700919022,C1_facs_68_tr_1700384041
C2_facs_412_tr_1700919022,C1_facs_69_tr_1700383960
C2_facs_412_tr_1700919022,C1_facs_71_tr_1700431462
C2_facs_412_tr_1700919022,C1_facs_73_tr_1700429991
C2_facs_412_tr_1700919022,C1_facs_74_tr_1700432242
C2_facs_412_tr_1700919022,C1_facs_75_tr_1700432234
C2_facs_412_tr_1700919022,C1_facs_76_tr_1700432418
C2_facs_412_tr_1700919022,C1_facs_79_tr_1700431236
C2_facs_412_tr_1700919022,C1_facs_79_tr_1700431241
C2_facs_412_tr_1700919022,C1_facs_82_tr_1700322434
C2_facs_412_tr_1700919022,C1_facs_82_tr_1700322438
C2_facs_412_tr_1700919022,C1_facs_83_tr_1700430889
C2_facs_412_tr_1700919022,C1_facs_84_tr_1700431136
C2_facs_412_tr_1700919022,C1_facs_85_tr_1700431263
C2_facs_412_tr_1700919022,C1_facs_88_tr_1700430190
C2_facs_412_tr_1700919022,C1_facs_89_tr_1700429395
C2_facs_412_tr_1700919022,C1_facs_90_tr_1700431488
C2_facs_412_tr_1700919022,C1_facs_91_tr_1700431202
C2_facs_412_tr_1700919022,C1_facs_96_tr_1700430648
C2_facs_412_tr_1700919022,C1_facs_98_tr_1700430563
C2_facs_412_tr_1700919022,C1_facs_100_tr_1700431621
C2_facs_412_tr_1700919022,C1_facs_101_tr_1700432161
C2_facs_412_tr_1700919022,C1_facs_104_tr_1700430014
C2_facs_412_tr_1700919022,C1_facs_104_tr_1700430018
C2_facs_412_tr_1700919022,C1_facs_108_tr_1700432650
C2_facs_412_tr_1700919022,C1_facs_111_tr_1700430785
C2_facs_412_tr_1700919022,C1_facs_113_tr_1700431583
C2_facs_412_tr_1700919022,C1_facs_117_tr_1700430214
C2_facs_412_tr_1700919022,C1_facs_119_tr_1700432604
C2_facs_412_tr_1700919022,C1_facs_120_tr_1701613247
C2_facs_412_tr_1700919022,C1_facs_120_tr_1701613244
C2_facs_412_tr_1700919022,C1_facs_121_region_1700260881722_1257
C2_facs_412_tr_1700919022,C1_facs_121_region_1700261005294_1293
C2_facs_412_tr_1700919022,C1_facs_123_region_1700261645890_1439
C2_facs_412_tr_1700919022,C1_facs_123_region_1700261678925_1451
C2_facs_412_tr_1700919022,C1_facs_124_region_1700261827545_1484
C2_facs_412_tr_1700919022,C1_facs_125_region_1700262591140_1592
C2_facs_412_tr_1700919022,C1_facs_133_tr_1700322755
C2_facs_412_tr_1700919022,C1_facs_137_tr_1700429924
C2_facs_412_tr_1700919022,C1_facs_140_tr_1700432024
C2_facs_412_tr_1700919022,C1_facs_142_tr_1700431011
C2_facs_412_tr_1700919022,C1_facs_144_tr_1700430119
C2_facs_412_tr_1700919022,C1_facs_149_tr_1701613273
C2_facs_412_tr_1700919022,C1_facs_150_tr_1700430002
C2_facs_412_tr_1700919022,C1_facs_151_tr_1700430874
C2_facs_412_tr_1700919022,C1_facs_152_tr_1700429505
C2_facs_412_tr_1700919022,C1_facs_153_tr_1700430810
C2_facs_412_tr_1700919022,C1_facs_155_tr_1700429877
C2_facs_412_tr_1700919022,C1_facs_155_tr_1700429876
C2_facs_412_tr_1700919022,C1_facs_156_tr_1700429416
C2_facs_412_tr_1700919022,C1_facs_158_tr_1700430761
C2_facs_412_tr_1700919022,C1_facs_164_tr_1700429592
C2_facs_412_tr_1700919022,C1_facs_165_tr_1700431165
C2_facs_412_tr_1700919022,C1_facs_167_tr_1700431806
C2_facs_412_tr_1700919022,C1_facs_168_tr_1700430099
C2_facs_412_tr_1700919022,C1_facs_168_tr_1700430100
C2_facs_412_tr_1700919022,C1_facs_169_tr_1700432065
C2_facs_412_tr_1700919022,C1_facs_170_tr_1700429474
C2_facs_412_tr_1700919022,C1_facs_174_tr_1700432446
C2_facs_412_tr_1700919022,C1_facs_175_tr_1700431035
C2_facs_412_tr_1700919022,C1_facs_178_tr_1700430511
C2_facs_412_tr_1700919022,C1_facs_180_tr_1700430369
C2_facs_412_tr_1700919022,C1_facs_181_tr_1701613235
C2_facs_412_tr_1700919022,C1_facs_182_tr_1700431041
C2_facs_412_tr_1700919022,C1_facs_183_tr_1700432426
C2_facs_412_tr_1700919022,C1_facs_184_tr_1700429363
C2_facs_412_tr_1700919022,C1_facs_186_tr_1700430573
C2_facs_412_tr_1700919022,C1_facs_188_tr_1700429809
C2_facs_412_tr_1700919022,C1_facs_189_tr_1700429547
C2_facs_412_tr_1700919022,C1_facs_195_tr_1700429865
C2_facs_412_tr_1700919022,C1_facs_197_tr_1700430599
C2_facs_412_tr_1700919022,C1_facs_198_tr_1700385654
C2_facs_412_tr_1700919022,C1_facs_201_tr_1700385707
C2_facs_412_tr_1700919022,C1_facs_207_tr_1700385666
C2_facs_412_tr_1700919022,C1_facs_215_tr_1700430965
C2_facs_412_tr_1700919022,C1_facs_217_tr_1700431366
C2_facs_412_tr_1700919022,C1_facs_221_tr_1700430639
C2_facs_412_tr_1700919022,C1_facs_222_tr_1700430034
C2_facs_412_tr_1700919022,C1_facs_224_tr_1700430557
C2_facs_412_tr_1700919022,C1_facs_225_tr_1700432152
C2_facs_412_tr_1700919022,C1_facs_227_tr_1700430157
C2_facs_412_tr_1700919022,C1_facs_229_tr_1700430999
C2_facs_412_tr_1700919022,C1_facs_233_tr_1700429648
C2_facs_412_tr_1700919022,C1_facs_234_tr_1700431878
C2_facs_412_tr_1700919022,C1_facs_235_tr_1700432556
C2_facs_412_tr_1700919022,C1_facs_236_tr_1700430204
C2_facs_412_tr_1700919022,C1_facs_243_tr_1700430883
C2_facs_412_tr_1700919022,C1_facs_250_tr_1700429587
C2_facs_412_tr_1700919022,C1_facs_252_tr_1700431371
C2_facs_412_tr_1700919022,C1_facs_255_tr_1700430926
C2_facs_412_tr_1700919022,C1_facs_259_tr_1700429935
C2_facs_412_tr_1700919022,C1_facs_264_tr_1700431058
C2_facs_412_tr_1700919022,C1_facs_268_tr_1700432007
C2_facs_412_tr_1700919022,C1_facs_269_tr_1700432207
